Smiles,NumAtoms
CC(NC(=O)C1CSCCO1)c1cccnc1-n1cccc1CF,23
CC=CC=C(C)CN(CC)c1cc(C(=O)Nc2cccc([N+](=O)[O-])c2)on1,26
COc1ccc(F)cc1N(C=N)C(=O)NC1CCC[NH+](C)C1,21
CCC=NNCS(=O)(=O)C=CC=CCS(C)=O,16
C=C1CC(C(=O)NCCc2ccccc2)CC(C)(C(=O)OC(C)(C)C(=O)OCC)O1,29
C=CCN=CC,5
COCCNN=C(C)C,8
C=CC=CC,4
C=CC=CC(=O)NC=CC=CC,11
COC=C(F)C=CC(=O)N1CCCN(C2=CC=C(N3CCCC3)C=CO2)C1,26
CC(C=CC=CCN)[NH2+]C1CCCC1c1ccccc1,19
CCCNC(=O)CC(C)C,9
CC1C(C2(C)OC(=O)C(C)(C=O)[N+]2(C)C)=Nc2c1ccc(S(=O)(=O)Nc1cn(C)nc1-c1ccccc1F)c2[NH3+],39
CNN(Cc1ccco1)Cn1nc2n1C(=O)C(=CC1=NC(c3ccc(O)cc3)C=C(C)C1)C(=O)NC2,35
NCCNC(=O)C1CCOC1Cc1ccccc1,17
COCC1N=NC(=O)C(CC(=O)[O-])C1=O,14
CC(Cl)=CC=CC1CCCCC[NH+]1CCS(C)(=O)=O,18
COC=CC=CC1CC1(C)c1noc(C[NH2+]C2CC[NH+](CC(C)OC)CC2)c1[N+](=O)[O-],30
C=CC=COC,5
CCNC(=O)C(C(=O)NC=CC=COC)=C(N)c1cc(C)ccc1OC,25
CCC(C)[NH2+]C,5
CCC1CC(NC(=O)c2ccn3cccc3c2)CC[NH+]1CC(C)CO,24
C=CC=CNCCC,7
CCC1(Oc2c(OC)c3c(CNC(=O)c4ccc(Oc5ncc[nH]5)cc4)c(c2OC)C3=O)OC2(C)OC2(O)C1=O,39
CC(=O)C1C2CC3CCC2N(C(=O)NCC2CCCO2)CC(C)(C)C1C31CC(O)C(C)OC1=O,33
CCNS(N)(=O)=O,6
CC=CCC=CC=CF,8
O=C[O-],11
CNc1cncnc1NCC=CC=CF,14
CC=CC=COC,6
CCN(CC)C(=O)C1Sc2nnc(-c3ccccn3)n2CC(C)(C)N1C,25
Cc1nnc(C2Oc3cc(N(C)C(=O)N4CCCC4)c4cc3NC(=O)N3CCCCC(=C43)C2=O)o1,34
N#CC=N,3
CCC(C)NC(=O)C(=O)NCC(CC)C(=O)NC(C)C,19
COc1ccc(NC(=O)CN2C=NC(C(=O)c3ccccc3)=C(C(=O)[O-])S2)c2c1OCC(C)O2,33
CC(N=C1CCC(C)N(C2(c3ccccc3)CC3CC32)N1)C(=O)Nc1cc(Br)ccn1,30
C=C([O-])NN=CNC(=O)C(C)SCCOCC,16
N#CC(C(=O)[O-])=C(c1cc(C(F)(F)F)ccc1Br)C12C3CCC3CC1C2(F)C(=O)[O-],29
CN(C)Nc1ccccc1NC(=O)C(C)(C)OC=CCC=[NH2+],21
CCC(=O)NCCCC=NN=CCC(Cl)=CC=CCC#N,20
C=CC=CC1Oc2c3cc4c5c2OC2(CC(CC2ON3)C2CC12)C(c1cccs1)[NH+]5CC4,31
C=CC=CN(C(=O)CC1CCOCC1)C(=Nc1ccccc1[O-])Sc1ccc(F)c(F)c1F,32
C[NH2+]C1CC2CCC3(CS)C4(COC56OC7CC8CC(C54)C7(O6)C(=O)N8)C(=O)C(CN4CCOC4=O)C213,36
COCCOC1(c2ccccc2)C2c3c(C)ccc(c32)C(=O)N(C)CCCNC(=O)C2CCCC21,34
CC[NH2+]C(C)CNC=[NH+]C,9
CCOC(=O)C=C(C)CC=NOCC(=O)C(F)F,17
Cc1nc(CN(c2c(C)c3cc(S(=O)(=O)N(C)C)c2cc3C#N)C2C=CN(C)C2=O)sc1C,32
CCC(C)C(C(=C1[N-]C2=C3C(=O)N1C3C=C([O-])N2C)c1ccncc1)N(C(C)=O)C([O-])Cc1cn2ccccc2n1,40
CC=CC=CCC(=O)NCC,10
CNS(=O)(=O)CC(C)CCl,9
CC=CCC[NH3+],5
CC=NC(C)=CC(=O)NCCC[NH2+]CC=CC=CNCC,20
C=CC(=CC=CC=COC)C[NH+]1CCC(NC(=O)C2CCCO2)CC1,24
O=c1c(=NN(c2ccncc2)c2ccc(Cl)s2)c2c3c(O)c4c(c12)C1(N3)C(=CC4)c2c3c(O)c(c4c1c(F)oc24)C3,40
CCOC,3
CC1(C(C(=O)[O-])C(=O)N2CCC2C(=O)[O-])N2Cc3cnn(Cc4cccnc4)c3C3OC(CC32)C12OO2,36
COC=CC=CN=C(NCc1nnc2ccccn12)c1ccncc1,24
CCOCCCC(O)C1(O)c2cccc(c2F)OC1(C)C(=O)N(C)Cc1ccc(Cl)c(F)c1,32
CC=CC[NH3+],4
CC1(N2CCOCC2C2CCC2O)C[NH+]2CCCCC2CN1c1cc2c(cc1I)CCCO2,32
O=CCC=CC=COCO,9
COC(OC1(C)CCn2c(c[nH+]c2-c2ccnn2C2CC2c2c(Cl)cc3c(c2C)O3)O1)=C1OC2(OC)OC12O,38
CCCOc1ccc(C(N)=O)c(Oc2cnc3c(c2)[nH]c(=O)n3CC(C)Oc2ccccc2F)c1,34
C=CCCNC(C)C(=O)N(CCC#N)c1ccc(F)cc1,20
CC=CC=CCNC(=O)CCCCN[SH]=O,15
CC=NOCNC(C)=O,8
C=CN=CCOC1=NC(c2ccccc2F)CNC1=O,19
CCCC(O)CN,6
CC=NC,3
C=CCN1C(=O)NC2(CCCCC2(O)CC)c2ccccc2CCC(=O)C2CC2c2c(C#N)cccc21,36
C=CC(C)=CC,5
CCCC,3
CNCCNCC=CC=COC,11
CC12[NH2+]C3(CCCCCC3c3cccs3)On3nc4c1c3COS1(Cl)(Cl)(O2)C(C(=O)S23(=O)CN2O3)=C(O)C(O)=C41,39
CCCC[NH2+]CC,6
C=C1OC2=COc3c(oc4cc(Cl)c(OC)cc34)CN(C)S(=O)(=O)c3ccc(N)cc3C3=NN=C(C2)[SH]3(=O)C1(C)O,40
CC(NC(=O)c1ccccc1)C(=O)N(CCc1ccccc1Cl)C(=O)c1ccc(N(C)C)cc1,33
COC=C(OC)c1c(C(C)[NH2+]CCCCC(CO)[NH2+]CC(C)C)ccc(C)c1F,28
CC=CC1CC1N(Cc1ccc2c(c1)CCCC2)C(=O)NC(C)(C)CC,25
CCOc1ccccc1N1C(=O)C(C)[SH](C2N(CC(=O)F)c3cc(F)ccc3-c3nnnn32)C1CC,35
COC12OC(=O)C(CO)(CO)OCC34OC(O)(CC[NH+]3CC(c3ccccc3C#N)C(C)C41O)CC2(C)C,37
CCCCC[NH2+]CCCCC(=O)NC(C)C,15
C=CC=CCNN=CC=O,9
CCC(C)c1ccccc1OC1(C)CCN(C(=O)N2CC(O)CC2C(C)(C)C)CC1=O,30
CCC(=O)N(C)CC=NOCC(Cc1ccccc1)NC=NN,22
O=CO,3
CC12CC3CCC1(C(O)C(C1(C)CC14C(F)=C(O)C1(O)c5ccc(F)c4c51)O3)N(C(=O)NC1CC[NH2+]CC1)C2=O,39
CC=CC1CCCN(C(C)=O)c2ccc(NC(=O)C3CCCCC3)cc21,25
CC(F)=C1CC(C2=C(C#N)C3(c4cc(C)c(cn4)S2)C2CCN(C(=O)Cc4c(Cl)c[nH+]cc4Br)C2C(=O)N3C)=C1C,40
C=C(CC)N=CC(=CNC)Cc1noc(C(C)(C)C)n1,19
CCCC,3
Cc1cc([N+](=O)[O-])cc(N2CCCCCC2)c1S(=O)(=O)N1CCOCC1,25
CNc1ccccc1C(=O)NCC(=O)NCC=CC=COC,21
CC=CC=CC(N)=O,7
CCOC(=O)c1c2nn(CC3CCCN(C4=NS(=O)(=O)c5ccccc54)C3)c1C(CC(C)(C)C)=N2,34
CC12CC=C3C1C2N3C(=O)C1CCCC2C1N(Cc1ccncc1)CCN2C(=O)C1=Cc2cc(F)nc(c2)C1,38
COc1ccc(F)cc1NC(=O)CO,13
Cc1ncc[nH]1,5
COc1ccc(C=C2CC(c3ccc(Cl)cc3)C([O-])=NC(=S)S2)cc1OCO,27
CCCNC(=O)c1ccccc1C(C#N)C(=O)N(CC)CCc1ccccc1,27
COCC(=O)n1nc(-c2cccs2)c2cc(OC)c(Cl)c(C=CC=CC=C(C)C)c21,29
C=C(C=CC)OC1CCC[NH2+]C1,11
CCCCCCC1(C)CC(=O)N(n2c(N)cn(CCNc3ccc(Br)cc3)c2=O)C(=O)O1,31
CC1CC2N(C)C(=O)[N-]c3cccc4c3C3OC5(OC(=O)C6=C(C6)C2(O5)C2(CN(C4=O)C2O)O3)C(=O)O1,36
CCCNC=Nc1ccccc1C,12
CCC=CC=NCOCC(=O)NCC,13
CSC=CC(O)=NN=CCSCC(=O)Nc1cc(F)ccc1C,22
CC1=CC=C(C2C(C)=CC3CCC4N2NC(=O)C[NH+]4C3)C1=O,21
CCc1nn(C)cc1CN1C=COC2(C)C3Cc4c(Cl)c(c1c1c4OC2(C)C1)C3O,29
CCCNc1ccccc1OC,11
CC(C)(C)c1nc2cc(NC(=O)Nc3cccc(C(F)(F)F)c3)ccc2n1C(=O)c1ccccc1,34
CCCCC1OCCC12CC(OCCC(O)CO)CC[NH+]2CC,22
C=CCNC(=O)CCC=CNC=CC=CC,15
C=CC(=O)NNC(=O)c1ccccc1C(=O)[O-],16
CNC1=CC2(N3C(=O)CC(NC(=O)c4ccccc4)C3=O)C(=O)C3C(=CN1C(C)C)CCc1c2ccc(OC)c13,39
CCNC(=O)CCc1nc2ccccc2[nH]1,15
CC=CC=CC,5
CC=CC,3
CC12C(C3CC3)CC[N+]3(CCN(CCNS(C)(=O)=O)CC3)C1(C)C2O,24
CC=NCC[NH+]=CC,7
CC(=O)NCCCCC=NNC(=O)C[NH+]1CCCC1,18
CCC(C)(C1CCC2(C)C(OC)(C1)C1(OCC(=O)NC1=O)C21COCO1)[NH+](C)CC1CCC[NH+]1C,34
CC=NNCC,5
CN(C(=S)NC(C)(C)c1c(=O)n2cnc3cn2c2cccc4ccc(c(=O)[nH+]c42)c1o3)C1=Nc2oc(=O)oc2[SH]1O,40
CC(C)=C1OC(O)CC2=CCC3(C(C)(C)c4noc(CCOc5ccc(Cl)cc5F)n4)C2(C#N)C13C(=O)[O-],37
CCOC,3
C=CC=CNC(=O)C(C#N)C[NH+](C)C(C)C,15
CCOc1ccccc1OC,10
CC=CC=CN=CNCCC,10
CC=CC(C)(NC(=O)c1c(-c2ccccc2F)oc2cccnc12)c1ccccc1C,30
CC(=O)NCCN,6
CN(C(=O)C(F)(F)F)c1cc[nH+]c(CN2CCCOCC2)c1CN,23
CC=CC(C)=NCS(C)(=O)=O,10
C=CC=CC(OC(C)OC(=O)N1CCC(NC(=O)c2cnns2)CC1C(=O)[O-])C(=O)N1CCOCC1,35
CC1CC1C,4
CCC(C)(C)C12C(=O)N(OC=C(C)OC)OC3C4CCC1(O4)C3N(C(=O)c1cccc(Br)c1O)C2C,35
[NH3+]C(S)(CCCO)C1=CCCS1,11
CCn1c(-c2ccccn2)cnc1SCC(C)=NCn1ccnc1,23
CN=CN=CNCCNCc1ccccc1OC,17
CC=CNC(=O)CON=CC,10
COc1ccc(-c2n[nH]c(-c3cccc(NC(=O)c4ccccc4)c3)c2C(N)=O)cc1OCO,33
c1ccccc1,38
COC(C)(Cn1cc(NC(=O)c2c(F)cccc2Br)nn1)c1c(F)c2ccc1o2,28
O=CC=CC=CO,10
COc1ccc(C[NH+](CCO)C(C)(C)C)cc1O,17
Cc1ccc(F)c(OCC[NH+](C)Cc2nc(C(=O)NC3=CCC(O)CC3)cs2)c1,28
CC=CCCC(N)=O,7
C=NNCC=O,5
C=CC(C)=O,4
CC=CC,3
CC1C(C)(O)C2Oc3ccnc(c3)C3CCCC(=NN3)C(=O)NC3CCCC1(C3=O)C2(C)C(=O)[O-],34
C=CNCCC(C)CC,8
COC(=O)C(C)(C)C,7
CC=CC=CNC=N,7
COC(C)(C)CN1C(=O)NC2(C#N)CC3C(c4ccccc4F)OC1(C)CCC(C1OCCC31)C2(C)C,36
CC1=C([N+](=O)[O-])C2Cc3ccccc3N(CCC13C14CC5(C6OCC(C)(OO6)C13O4)C([O-])C51OC1(C)C(C)O)C2=O,40
CC=CC(=CC(N)=CC)C(F)(F)F,12
CC(=O)CC(Cc1ccc(F)cc1)(C(=S)N1Nc2cc1ccc2C)N1CCCN(c2cccc[nH+]2)C1,35
Cc1cccc2c1N(S(=O)(=O)C=Cc1cccc(Cl)c1)N(C)CCO2,24
CC=COC,4
CC=CC1CN(C(=O)c2ccco2)CCC1c1cc(F)ccc1C,23
Cc1c(F)cccc1N1Cc2cc(N3CCCC3)ccc2CC1=O,23
CC1(NC(=O)NC2CCCN(c3cccc[nH+]3)C2)Oc2ccccc2-c2cc1c(Cl)cc2Cl,32
CC(=O)NCC(=O)NC=CC=CCN,13
CC(C)C,3
CCNCC1CC[NH2+]C1,8
COC=CCF,5
CCC=O,3
C=C(Cl)C=CC[NH2+]CCC=C(C)C=COCCC,17
CCNC(=O)C=CC=CCC(=O)[O-],12
CC1Cc2ccccc2N1C(C)C(=O)NCCCCS,19
CC=CNC(C)=CC(=O)OC,10
O=C(Nn1cnnc1-c1cc2c(cc1OCCCl)OCO2)C(=O)c1ccc(Cl)c(C(F)(F)F)c1Br,34
C=CC1CCCN1S(=O)(=O)NC(C)=C[N+](=O)[O-],16
CN=CNC(=O)CC=CC=CC=C[N+](=O)[O-],15
CCCCC1CCCC2(C(=O)[O-])NS(=O)c3c(OC)ccc(-c4ccccc4O)c3C12C(=O)[O-],33
Cc1nc2ccccc2n1C,10
CC[N+]1(CC)C2c3oc(=O)oc3C[N+]3(O)C2(C2=CC4=C[SH]2C4)C13C(C)NC(=O)c1ccc(F)cc1OC(C)C,38
N=CC=CC=CCC=O,8
C=CC=CNN=CCNC(=O)Nc1cc(Cl)ccc1OC,20
CCC(C)C(N)Cc1cscc1Br,12
CCCC(C)CNC,7
CCC1=C(C#N)C(=NC(C)CC)C(=O)c2cccc(n2)C(=CC(=O)N=C2C=CC(=O)CC2(C)C)N1,34
COC=CC=C(C)C(C)N1Cc2c(c(C)nn2C)C1=O,19
COC(C)=O,4
C=CCOc1c2c3c4c5c(c(C(=O)NC(c6ccc(F)cc6F)C(C)C)oc15)CCC(C)(CC(C)([O-])C2=O)C4C3,39
CCC(NC(=O)N(CO)C1C[NH+]2CCN1CC2)c1cccc2c1OCCO2,26
CC(Oc1ccc(-c2ncc(S(=O)(=O)N3CCCC3)o2)cc1[N+](=O)[O-])c1ccccc1,30
CC=CC(C)Cn1cc(C[NH+]2CC3(Cc4ccccc43)C(=O)N2)cn1,24
C=CC=CC1C(c2nc(C)cs2)CCCN1C(=O)c1cc(Cl)ccc1OC,26
O=Cc1ccccc1,22
C=CC=CC=CCCCNC(=O)NCCCCOCC,19
COc1ccc2ccc(OCc3cnn(C)c3)c(C)c2c1OCc1ccccc1Cl,29
NCc1cccc(-n2cncn2)c1,12
Cc1c(NC(=O)c2cc3c(c(C(=O)[O-])c2C#N)OC(C)(c2cccc(C(F)(F)F)c2)S3(=O)=O)c(Cl)cc2c1O2,38
[NH2+]=C(N=Cc1ccncc1OCCl)N=C([O-])c1c(-c2ccc(O)cc2)nc2ccccn12,31
CCCCOCCOc1cc(N)c2cc1OCCO2,18
CC(=O)NCCCCOC(C)=O,11
CCCCNS(=O)(=O)Cc1ccc(Cl)c(Cl)c1,16
COC1=CC=C(C(=O)Nc2ccc(-n3cncn3)cc2OC2C(=O)N(C(C)(C)C(=O)F)C3CC3=C2F)C(=O)C1=O,39
CC(NC(=O)c1ccco1)C(=O)N(c1ccc(F)cc1F)C1CCCCC1=O,27
CCC(C)NC(=O)CSc1ccccc1C(C)O,17
C=CC(=O)NC=CC=CNC(C)=O,12
CN=CC=CCOc1cc(C(=O)NC2CC=CCC2)ccc1OC,23
C=CC1CC1(CC)CNC(=O)COc1ccccc1C(C)[NH3+],21
Cc1ccc(NC(=O)C2(CO)CCCN(C(=O)c3noc(C45CCc6cccc4c6C5=O)n3)C2)cc1,35
C=CC=CCS(=O)(=O)C(C)C(=O)NCC,14
C=CC(=O)OCC,6
CC1Oc2ccc(N3OC(C)C(c4ccccc4)C3=O)c(c2OC(C)c2nncn2C)C1=O,32
CC[NH+]1Oc2cc(F)c(cc2CC2(O)CC(C)C2)C1(Cc1nnc(-c2ccco2)o1)C1(C)C(Cl)C1(Cl)Cl,36
CC12OC(O)(O1)C(O)(C1(OC3(C)OCCO3)CC(C#N)(C(=O)Nc3ccc(CCCS(C)(=O)=O)cc3)CC1(C)C)O2,40
Cn1c(N2CCN(S(=O)(=O)C3(C)C45CC6C7CC4OC73C6C5)C(=O)C2)nc2c1cnn2C1CCCCC1,36
C[NH2+]C1C(=N)Nc2ccccc21,11
Cc1nn(C2CC2C)c(C)c1S(=O)(=O)N1CCCC1c1cccc(Cl)c1Cl,26
CCS(=O)(=O)N(c1ccc(Cl)cc1)N(C)C(=O)c1cccc(O)c1,23
C=CC([NH3+])c1cccc(F)c1F,11
CC1CCC2C3CC1(C)C2C31CCn2c1nc1c(=O)[nH]nc(C(=O)NCCc3csc(O)n3)c12,33
Cc1ccc(NC(=O)C2CC2c2ccccc2)c(C)c1COCCO,24
CC1(C)N(S(=O)(=O)c2cc(Cl)c(Cl)cc2Cl)CCC12OCC(OC=O)O2,25
CCc1ccc(N2C=C3NC(=S)NC(=O)CC3C2=O)c2c1C1CC(F)(C2=O)c2c1cc1c(c2C)C2C1=CC2=C(C)Cl,40
CCCC(=O)[O-],5
CCC(C)C,4
COc1cccc(NC(=O)CSc2nnc(NC(=O)C3CCCO3)s2)c1C1(C(F)C(=O)F)C(F)C1(F)F,36
O=S(=O)(Cc1nccc2ccccc12)c1ccc(S(=O)(=O)N2CCCC2)cc1Cl,28
CCCCC(C)C(=O)Nc1ccc(C(F)(F)F)cc1,18
CNCCNC(=O)C(C)C,9
Cc1cc(C)n2cc3c(NC(=O)C4CC4C=Cc4ccccc4Cl)c2c1C12C=C4CCC5CC5C43C1C2,36
CCNC(=O)CNc1cc(F)cc(F)c1,14
CCC(C)C(NC(=O)c1cc2cnc3cc2cc1N3)C(N)=O,21
CNc1c(NC(=O)c2cccc(S(C)(=O)=O)c2)ccc(OC)c1Cl,23
CC1CC(OC(OCCO)C(=O)[O-])=C2ON=C1[NH+]=CC2=CC=C1SC(Br)=CC=C1Cl,29
CSCC12CCN(S(=O)(=O)C=CC=Cc3nccn3C)C1(C)N2CC1CCCO1,28
CCN=NNC(C)Cn1nnc(-c2ccncc2)c1N,19
O=CC=CC=O,6
O=C[O-],19
COC=CC=CC=CC(C(=O)N1CCCC(c2ccon2)C1)=C1C=CC=CN1,27
C=CC=CC(C)(C)C(C)NC(=O)NC1c2ccccc2CC1[NH2+]Cc1ccccc1,29
CCNC1CCC(n2ccnn2)C1,12
COC=CC=CC(=O)NCCN,11
COC(=O)CC(C(=O)NCc1cc(C)oc1C(C(F)(F)F)C1(OCF)CC1)c1ccccn1,32
CCOC(=O)C1=C(NC(=O)c2ccc(COc3cncnn3)cc2)c2c(C)cccc2C1,31
CNC=NN=CC(=O)NCc1ccccc1,15
CNC(=O)C(C)(NCc1ccc2c(c1)OCO2)c1c(F)cc(N)c2c1OCO2,27
CC(C)C(C)(C(=O)Nc1cccc(C(F)(F)F)c1)c1ccccc1F,24
CCC[NH+]1CCN(c2c[nH]nc2C(C)CCc2ccccc2)CC1CCO,26
C=CC(CC)C[NH2+]Cc1ccc2[nH]cnc2c1,16
CC1(C(=O)Nc2ccc(Oc3ncnc4sc5ccccc5c34)c3c2CCCC3)CCCCC1[NH3+],34
Cc1nc(C[NH+](C)C2(C3CC3)C(=O)NC(=O)C2(C)C=O)sc1C,22
CCC1([NH2+]C)CCCC12CCOC2C1CC1C,16
C=CCNC(=S)NC,7
Cc1ccc(C2=Nn3c(N)nc(c3C3CC3)C2C)c(C)c1F,21
CC=CS,3
CCCC=CC(=O)Nc1c(C)cccc1C,15
CCN(S)CC,5
Cc1cc(Br)ccc1CN(C)c1ccc(C(=O)NCC(C)Cc2c(Cl)cc3c(=O)[nH]oc3c2O)cc1[N+](=O)[O-],38
CC=CC=CCNSC,8
CC=CC=CCCCC[N+](C)(CC#N)Cc1nnc(-c2ccccc2)nc1C,27
C[NH+]=C(C)NCC(NC(C)C(C)C)C(N)=O,15
C=COC,3
C=C(F)C=CON1C(=O)OC2(C[NH2+][O-])C(=O)CC3(C2=O)C(=O)C(C)(C24CC(C2C)C2(C)CCC[NH+]24)C13C,36
COc1c2c(c3c(c1OC(S)(CF)CF)N1CN3N=C1C1(F)Oc3ccccc3CN1CC1CC1)CCO2,37
C=CCN=CCCOCC=CC=CC,13
CC=CC=CC=COCC=O,10
Clc1ccccc1,19
CCCC1OCCC1N(c1ccc(F)cc1)S(=O)(=O)CC1CCCCCC1,26
COC(CN1C(=O)c2cc(CN3Cn4nc(-c5ccccc5)cc4C3=O)sc2C1=O)C(C)C1=C2C=CC(=C1)C2,38
C=CC=CNC(=O)C1C(C(=O)Nc2ccc(F)cc2Cl)CCS1(=O)=O,24
C=COC,3
C=C1COC2(C(=O)c3ccco3)N(C(=O)c3cccnc3-n3nc4cc(O)c5c(n4c3=O)C5)CC(C)CC2(C)O1,39
CCC(C)NN=N,6
C#Cc1ccc2c(c1C(=O)NC(=O)NC1=CN3C1=CC3(C)N)C(C#N)=C1C=CCC(C1)C(=O)NNC(=O)C=C2,38
Cc1sc(CNC(=O)C2CCCCC2C(F)(F)F)c(C)c1C,21
Cc1csc(SCC2OCC(C)(C)N2C23C(OCCOC24CC4)C(O)C3(O)COC2OC3C(O)C23)n1,35
CCNC=CN=CCCN1CC(C)(c2ccccc2)NC1=O,21
C=CNC(=O)CNC(=O)C1CC1C,12
CCCCCCC(=O)Nc1ccc(N2CCC(C)(C)OC2=O)cc1,23
CC(C)C(C)NC(=O)C(C)N(CC1CC1)c1cc[nH+]cc1,20
COc1cc(C(=O)[O-])c(C2CC2(C)C)c(-c2cc3c(=O)c3cn2)c1NC(=O)C1=C(C)C(C)=C(C)C1=O,35
CC=CC(c1cc(Cl)ccc1OC)N(C)C(=O)c1cccc([N-]S(C)(=O)=O)c1,27
CC=C(C=CNC(C)=O)NC(=O)c1ccc(F)c(CS(C)(=O)=O)c1,23
COC=CCO,5
CC=CC=COCC,7
CC[NH+](CC)C1(C2CC2(C)C2(C)CC2C)C23CCOC4(O2)N(C(=O)CN(Cc2ccc(F)cc2)C2CC2)CCC41C3,40
Cc1cc2c3cc1CC1=C(CC(C)NC2=O)c2c(Cl)cc(C)c4c2C1C1(CO)CN(C)C(=O)CC1C(=O)N34,37
CCC(C)C(N)(O)c1ccccc1,12
CC=CC(=O)NCC,7
C=CCOc1ccc2c(c1F)C(C(F)(F)F)=NN=C(C(OC)C(=O)F)N2C(=O)NC(=O)c1cc(C)oc1C,37
CCCC(CN1C(=O)NC(c2ccccc2Cl)C2CCC3OC1C32C(=O)[O-])OC,28
CNC(=S)NN=CCC(=CC=CC=COC)S(N)(=O)=O,19
CCCNC(N)=O,6
CC1=NN=C2N3C(=O)CCC(=O)N4Cc5ccccc5C3=CC35c6c7cc1c1c6C68C(C)C79CC96C43[SH]2158,36
CC=CC(C)OC(=O)NCCCC(=O)OC(C)C,17
Cc1ccc2c(-c3ccccc3F)c1N1CCN(S(=O)(=O)c3cc(C#N)cn3C)C(CC2)C1=O,33
CCOC,3
CCCCC(=O)NCCCCC[NH3+],12
CC=CC(F)=CC1C(C)(CS)CC1(O)c1ccc(Br)nc1,20
CN(Cc1ccc(Cl)cc1)Cc1ccn(C)c1[NH+]=O,18
CC=CCNC(=O)NC(C)COC,12
CC=CN(CCCOC)C(=O)C(C)=CC,14
CC=CC=CC(O)(Cc1ccc(Cl)c(OC)n1)c1nc2sccn2n1,24
CCNC(=O)CCCNS(N)(=O)=O,12
C=CNC,3
FC=CC=CCl,23
COCC1(O)CN2C(=O)C3N(C4CCC([NH+](C)C)C4)CCC[NH+]3CC2C1C=CC=CF,30
CSC=CC=CNC=CC(C)=[NH+]Br,12
CC(CNC=O)c1ccncc1,11
CCCC,3
CC(C)(C)S,4
CC1=CC=C2C=C(C([NH3+])C(=O)Nc3ccc(F)cc3)C(=C1CC1CCOc3cc4c(=O)c4cc31)C(C)C2,36
CCCNC,4
CC=CC=CNC=O,7
CCOC(=O)c1ccccc1N(Sc1ccccc1)C(=O)CC=CC=O,25
NC(=O)NCC=CC=CC=CCNCc1ccc(N2CCCC2)nc1,24
CCC=NC=CCNCCC(C)[NH2+]C,13
CN(Cc1cncc(Br)c1C(F)(F)F)C(=O)N1CCN(C2=NC(=O)CC2)CC1=O,28
CC1=C(C)C2C([O-])C23CCOC(=O)c2ccccc2N2CCCC2C(=O)NN=C(C(=O)O1)c1occc13,36
CC(C)CCCc1nn(-c2ccccc2)nc1-c1ccc(Cl)c(Cl)c1Cl,25
CC12CC3(COC4COC4)CC[NH+]1C(c1ccc4c(c1C1CC1)OCCO4)C1OCCOC13O2,33
COCCOC1(C[NH3+])c2c(ccc(OC)c2OCF)CC1N,21
C=CC1C(=CC(=O)OCC)C(=O)OC2=C1C(=O)N(C)C2=O,20
C#C,8
CCN(CCOC)Cc1c(C)oc(C)c1C,15
CCC=CC=CCNC(=O)CNC(=O)C=CC=C(C)C,19
C[NH+]1CCCCCC1,7
CCc1ccc(N2CCC(C(N)C(C)(CC)N3CCOCC3CC)CC2)cc1,27
CCc1ncn(Cc2ccc(C)c(NC)c2)n1,16
CC(=O)NCC=CC=C(C)OCc1ccc2[nH]ccc2c1,20
CC[NH2+]CCNCCN=CSC,11
CC=CC=COc1c(OC)ccc2c1NC(=O)[NH+]1N=C(C)CC1C2(C)C,25
CCC(=O)NC=CC(C)=CC(=O)NCCCSC,17
Cc1cc(C)[nH]n1,6
CCC([NH2+]C1CCS(=O)(=O)C1)c1cccc2c1OCCO2,20
CCC=CCCC,6
COC(=O)C(C)(C)CNC(=O)C1CCC1Cl,15
O=CO,16
CC1(C)CC(=O)OC(c2ccc(Cl)cc2)C1C=CC(F)=C(F)CF,23
CCNC(N)=S,5
CC(C)OC=CCC=O,8
CCC1C(=O)Nc2ccc(OCC(=O)NC(C)c3nnc(C)n3Cc3ccco3)cc21,30
CC(c1[nH+]ccn1C)N(C)C(=O)C(NC(=O)c1ccccc1Cl)c1ccccc1F,29
CC=CSC,4
CC(=O)NCBr,5
COC=CC=CCCNC(C)=O,11
Cc1nc(Cc2nnc(-c3ccc(-n4cccn4)cc3)o2)nc(C)c1C,25
CC=CC=CN=CC=O,8
CC(=O)NCc1ccc(Br)cc1,11
CCC[NH2+]C(c1nc2c(s1)CC(C)CC2)C(C)(C)C,18
CC=CCC(=O)NNC,8
CC(O)C[NH+](Cc1on(-c2ccccc2)c1N)C1CC1C,20
CC=CN,3
O=CC=Cc1ccccc1,37
CN1C(=O)c2cccc(c2NC(=O)N2Cc3cc[nH+]c(N4CCCC4)c3C3C4=C5[SH]3S4(C)(=O)CCC52C)C1=O,38
CC=CC=CNC(=O)N(Cc1ccccc1C)C(=O)CC=CC,22
CC[N+]1(CC)N=C2C=C(C)c3cc4c(cc3C2C(C)=O)C(=O)N2C3CN(c5ccccc5)CCN3CC421,36
COC(=O)C1=C2OC34COC2c2c(F)ccc(F)c2C3(F)NC1(C)OC(=O)NCC1CCCC(CC4=O)C1(C)OO,40
CCC(C)(NS(=O)(=O)c1cc2c3sc(-c4ccccn4)c2c3[nH+]1)C(=O)[O-],25
C=CCCCC[NH2+]CCCCC=CC=CCC,16
O=Cc1ccccc1,33
C=c1c(C(=O)OC)cc2c(=CC(=O)c3cccc(S(=O)(=O)NCc4cc(C)cc5c4OCCCC5)c3C)c1=2,37
