Smiles,NumAtoms
N#CC1CC1,4
C#C,8
C=COCC,4
C=COC,3
CCC=O,3
CCCC=CN,5
CC1CC1,3
C1CC2CCOC2C1,7
COC(C)CO,5
O=CCCCCC=O,7
C[NH2+]CNC(=O)CN,7
O=CNC1COC1,6
CC1=NCC(O)CC1,7
C=COC,3
CCCC=CC[NH-],6
CC1=COC=[NH+]1,5
CC=CN=C[NH+]=O,6
CCCO,3
[NH3+]CCCO,4
O=CO,8
OCCC1CCC1NO,8
CC1CC1,3
C#C,6
CC[NH2+]C,3
C#C,6
COCC1CC1O,6
CCOC,3
CCCC=CO,5
COC1=C(C)C=NN1,7
O=CC=CCN1CC1,7
C=CNC,3
CCC=CCCC=O,7
CC=NN,3
CCC(C)=O,4
CCC#N,3
CC1COC1=O,5
CCCCC,4
C[NH+]1CC1CO,5
CC1[NH+]2CC1(C)C2,6
CC1OC1CN,5
CC=CCCC,5
CCC[NH2+]CNC,6
C[NH2+]CCCCC#N,7
CC1OCC1C#N,6
O=CCNC1=NON=N1,8
C#C,8
CCCNN,4
CCCOC([NH-])O,6
O=CC[NH2+]C1CCO1,7
C1NC1C1(C2CO2)CN1,8
C[NH2+]CC(=O)C(C)C,7
CCCCN,4
CCC=O,3
CC(C)C,3
C#C,5
CC=CC,3
C#C,6
OC1CC[NH+]2CC12,6
CC1CC1O,4
CCCO,3
CCCC,3
CCC(C)CO,5
CC=C(C)COC,6
O=C1C=CCCCC1,7
CC1(C#N)C23CC12O3,7
CCCCC#N,5
[CH2+]OCC(=O)CC,6
CNC1CC1C#N,6
CCC[NH3+],3
CCCC1C(O)C2CC12,8
C[NH+]1CCN(C=O)C1[NH-],8
CCCC1(CC)CC1,7
C[NH+]1CC1,3
CCOC=O,4
CCC1OC1CC(N)=O,8
CC1CC1C,4
CCC1C(O)C1([NH-])OC,8
C1OC2C3OC1C31OC21,8
CCCC#N,4
CCC=CCC=O,6
CN=CNCCO,6
NC[NH2+]CCC=O,6
NC(=O)CCC=O,6
CC1C2CC(=O)C1(O)C2,8
CC1C2OCCC12C,7
C1OCC23CC2OCC13,8
CCC1CN1,4
CCCC(O)CC,6
C#C,7
CCC1CC(=O)C1,6
CCCC,3
CCOC1=COC=C1,7
C1CC23OCC2NCC13,8
CC1C2(C)CNC12C,7
CCC(C)=O,4
C#C,3
CCCC(C=O)CC,7
CNC1=NNC=C1,6
CCC(C)C(O)CC,7
CC1=CC2CC1C21CO1,8
CCC1OC1CNO,7
CC1=CC(N)=CC=C1O,8
CCCOC,4
CCC(O)C=CO,6
CCC=O,3
CC=CCC,4
C[NH+]1CC1CO,5
C1CC2OC3OC2C3C1,8
CCC1C=CCCO1,7
C#C,4
C=CC=COC,5
CCN=CN,4
CCC(C#N)OCCO,8
COCC1CC=CCO1,8
CCOCC,4
CC#CCO,4
C#CCC,3
C#C,5
C[NH2+]C1OC2CC21C,7
CC#CC(C)C#N,6
C#C,4
CCC(C)(C)C,5
C#C,3
OCC1=CN=CCN1,7
CC1CO1,3
O=CNC1CCC[NH2+]1,7
CCC[NH+]1CC1,5
[NH-]CN[CH+][NH2+]CCO,7
CCC1CC(C)CO1,7
CNCCNO,5
CCC=O,3
CNCC=O,4
COCC#N,4
CC1OC1C(C#N)CO,8
C#C,8
CCC1CCC1,5
OC1CCC=CCC1,7
CCCOC,4
CCCO,3
C=CCC[NH2+]C,5
C#C,3
CN=CNC=N,5
O=CO,7
CCCO,3
C#C,6
C#C,6
CCCN=CC=O,6
COC1=NC(C=O)=CN1,8
CC#CCC=CC,6
C#C,5
CC#CCC,4
C[N+]1=CN=C([NH-])N=C1F,8
CCCOC,4
CC1C2CC3(C)C1C[NH+]23,8
CC1C=CCC1CO,7
C#C,3
CC1(C)C2CC1(O)C2,7
CC1C(C(=O)O)C[NH+]1C,8
COCOC[NH-],5
C#C,4
NC=CCN,4
C#C,3
CC1CC1,3
O=CO,6
CCOC,3
CCC=CNC,5
CCCO,3
CNC1=NC=C(F)N=[NH+]1,8
CC(N)=O,3
C#C,7
C1=C2OCCN2NNC1,8
C#C,5
CNC=NN=C(C)F,7
C=CN(C)N=N,5
C#C,3
CC1CC[NH2+]C1,5
NC1=CC=CN1C(=O)O,8
NC1CC(O)C1O,6
CC(C)=O,3
CC#CC(C)C#N,6
CCC1C(C)C1(C)C=O,8
C=CCCC,4
CCOCCOC,6
CNC=O,3
CCC[NH2+]C(C)O,6
CC=CCC=CC,6
CC=CN,3
C=C(F)C=[NH+]C,5
CCCC(C)O,5
CCCN=CN,5
CC1CC1C#N,5
CC(N)=[NH2+],3
C=CCCCC,5
CCCC,3
O=CO,4
CC#CC(O)C(C)CC,8
CCC=O,3
CCC(C)O,4
C#C,5
C#C,7
CCC1CCC1C,6
CC1C[NH+]2CC12C#N,7
CCCO,3
CC=CC,3
CCCCC#N,5
CN=C[NH-],3
CC#CC,3
CCCC[NH-],4
O=CCCO,4
CC(O)C=O,4
CON=C[NH-],4
CCCCC,4
C#C,6
C#C,4
CCO[CH+][NH-],4
CCC=COC,5
C#C,7
CN1C2C=CC1C2[NH-],7
CC=CNC=O,5
C=CC=CO,4
CC=CCCCCC,7
CCOC,3
CC=CO,3
O=C1CCC(=O)N2CC12,8
CCC=CCOC,6
CCCC,3
CC1=C(C)C2(C)CC2C1,8
O=CC=CO,4
CCC=O,3
CC(C)=NO,4
[NH-]C1OCC2(O)CC12,7
CCC=CC=O,5
CC12OC1C1(C=O)CC12,8
CCCCO,4
CC12CC3C4C=CC31C42,8
CCNC(C)C,5
NC1=CC2=C(ON=C2)O1,8
CCCCCCO,6
CC1(C#N)C=CNC1,7
NCCO,3
CC(O)CCC=O,6
O=CC=CC1CN1,6
NC1=C2N=NNC2=NN1,8
C#C,4
C#C,4
C#C,6
CC1NCC1O,5
CC1C2OC1(C#N)C2C,8
ONC1COC1,5
C#CC#N,3
CCCCC,4
CCC#CC=NON,7
CCOCC1CO1,6
CCC1(C)C2CCC21,7
CCCNCN,5
CN=CNCC#N,6
CC1COCC1C#N,7
CC(=O)CCCO,6
CC(C)O,3
C#C,5
OC1C2C3[NH+]2C32C(O)C12,8
CN(C)C=N,4
O=C1C(O)C2(O)C=CC12,8
C=NON,3
CCC(C)C,4
CC=CCCC,5
C#C,7
C#C,8
COC[NH-],3
CC#CC(C)=O,5
CC1C2C3C(C)C24OC134,8
OC1C2CCC34OC3C124,8
CCC1(C#N)CCC1,7
CCCO,3
O=C1CC2OCCC12O,8
CCCCCC=O,6
CC1CC1O,4
CCCC1OC(C)C1O,8
CC(C)C1CC1C,6
CCC[NH2+]C,4
O=C1C2CCC13C1C[N+]213,8
CC(O)CC1CCN1,7
CC=CC,3
CCCC,3
CC1=NNC=C1C=O,7
CCCOCC,5
COC(=O)C1CCCN1,8
CC(=O)CC1(C)CC1O,8
C#C,6
CCCC,3
COC(C=O)=CN,6
C#CC=O,3
[NH-]C1OCC2C3C(=O)C123,8
CCC(C=O)CC,6
CCC=O,3
C#C,4
CNC(=O)C1COC1C,8
CCCOCC,5
CCC#CCO,5
O=CO,4
CC1CC1CC(=O)C=O,8
C#C,4
C=CCCCCO,6
CCOCC,4
CC1CN1,3
CC=NC=CCC,6
C[NH+]1CC(C=O)C12CC2,8
C[NH+]=CC(C)=O,5
O=C1C[NH2+][CH+]N1,5
CCCCO,4
CNC1=CN=C2CCN12,8
CCCC(O)CC,6
C=NNC,3
CCOC,3
C1CC23C4C5CC12C5C43,8
CC1CC[NH2+]1,4
CC(C)[NH+]1CC1C,6
CC1OC2CCC12CO,8
CC(C)C1CC2CC21,7
CC(O)(C#N)C=N,6
OC1C2CCOCC1C2,8
CC1=CC=C(F)N=C1C,8
O=C1CCC=CCCO1,8
OCCC1=CN=CO1,7
CCC(=O)CO,5
CCC1(CO)NC1C,7
CCC(C)CC1CC1,7
CC1C(C)[NH+]2CC12,6
CC1C2(C)CC12C(N)=O,8
CC(C)C,3
C=CCC1CC1,5
C#C,6
CC1=CC(C=O)=C2CN12,8
CC1CCCC2(C)OC12,8
CCCCC=O,5
CCCOC1CC1O,7
OCCO,3
CCC1CC1CO,6
O=CCCCO,5
O=CNC1CCC1O,7
CCC(C=O)CO,6
CCCC,3
NC1=NOC=C1,5
OC1C2CCC2C12CC2,8
CC1C(=O)C2(C)CCC12,8
N#CC(=N)N1CC1,6
CC12C[NH+]1C1CC12,6
CC(O)CC=O,5
NC1CCC=C1C(=O)O,8
COCNC([NH3+])C=O,7
CC1=NNN=C1N=CN,8
NC1C2NC2C1(O)C=O,8
CCCCNO,5
CC1(O)CCOC12CC2,8
CC1CC2NC2CO1,7
CC#CCO,4
CCC1COC1,5
C#C,6
C[NH+]1C2CCC3C2C31,7
C#C,3
C#C,6
CCC#N,3
CC1=CN=NN1C,6
CC1OC1C=O,5
C#C,4
CCCC(N)C#N,6
CC(=O)C(=O)C1CC1,7
CCCC,3
CC=CCO,4
CC1OCC1CO,6
C#C,3
NC1=CN2C=COC2=N1,8
CCOCC,4
O=CNCC1C[NH2+]1,6
CCCC(C)O,5
CN1C=CC=N1,5
[CH2+]OCCCC(C)O,7
CC#CC,3
CCCOC,4
FC(F)F,7
CCC=CCO,5
C#C,6
CCCN=C(C)N,6
CC1C(C)C1CO,6
CC(C)C(=N)N,5
CC1=CNC=CC1,6
O=C1C2CCC2C2CC12,8
CC1(O)COC1(C)C#N,8
[NH-]C=C[CH-]C=CN,6
C#C,7
CCNC(=O)C(C)=O,7
CC(C)O,3
CC1OCCC1=O,6
NC1=CN=C(O)OC1,7
[NH-]CCCCCO,6
CCC#CC1COC1[NH-],8
C=CCCO,4
CN=C(N)NC=N,6
NCCC1CC1CO,7
O=C1CCC1C1CC1,7
O=CO,3
COC[NH-],3
O=C1CNC2C3OC3C12,8
NC(=O)C1=CC2CC1C2,8
CC(N)=O,3
CC12CCC1(C#N)C2,7
CCC=O,3
CCCCC#N,5
CC[NH2+]C,3
C#C,6
C[NH2+]CCOC,5
CC1OC1C,4
CCCC(=O)CO,6
[NH-]C1OCC1C[NH3+],6
COC=CN,4
CC(O)C1CC1NC=O,8
C#C,4
OC1CC(O)C2(CC2)C1,8
C=CC=O,3
C#C,8
CCC1CCC1,5
COCC(=O)C1CN1,7
CC(C#N)[NH+]1CC1C,7
C=CCC1C[NH+]1C,6
C#C,7
CCCC,3
CCOCC1CC1,6
CCCC(=O)CC,6
C=CCC,3
CC1CCC2C(C)C12,7
O=CNCCOCCO,8
CNC=NC(C)=C[NH-],7
CCC#N,3
O=CC1(CO)CCC1,7
C#C,3
CC(C)N,3
OCC1(C2CC2)CC1,7
COCC=O,4
OC1=CNN=C1,5
CC(O)C1CC=CC1,7
C#C,5
CC(=O)CCCC#N,7
C=CCCO,4
CC1(CO)CO1,5
CCCCOC[NH-],6
C#CC(C)=O,4
C#C,6
CCCO,3
CC1=C(O)C=CNC1,7
C#CC(C)O,4
C=C(O)C(N)=CNC,7
CC(=O)C#CC(C)O,7
O=CO,8
C=CCC,3
CCC12C=CC3C(O1)C32,8
CCOC1CCC1C,7
CCCCCC#N,6
C#C,5
CCC(=O)CO,5
CC=CN=CCC,6
CC(O)C(C)CO,6
CC1=CC=C(N)NC1=O,8
O=CCCO,4
CC1(C)CC(=O)C2OC21,8
CN(C)C=CN=N,6
CCCCOC[NH-],6
CCOC,3
[NH-]CCC(F)(F)F,6
CC1CCCOC1,6
CC(C)C(=O)C(C)C,7
CCCOC[NH-],5
CCCC,3
CCCOC,4
OCCC1=C(O)N=CN1,8
CCCC,3
C[NH2+]CN,3
CC1(C)OCC1OC=O,8
C#C,5
N=NNCCO,5
NCCCO,4
ONC1CC2OC1C2O,8
CN(C)C,3
C#C,5
N#CC[NH2+]CCC=O,7
CCCCC#N,5
CCCOCCO,6
CCC(C)C,4
C#C,6
CC(CN)NC=O,6
C=CCCC,4
CC[NH2+]CC,4
CCCC,3
CC(C)N,3
CCCO,3
CCCC#N,4
CCOCC,4
CCCC,3
CC1OC12C=CC1OC12,8
C#C,5
CCCC(O)CC,6
CCCOCC,5
CCCOC,4
OC1CC1O,4
CC(O)C1CC12COC2,8
CCC(=O)C(O)C(C)=O,8
CCCCC,4
CCC(C)O,4
OC1CC=CC1,5
C#C,6
CCCC(N)C(C)O,7
NC=CCO,4
C#C,6
CN1N=NC(O)=N1,6
C=CCCC,4
CC[NH+]1CC1,4
CCC1NC1C#N,6
CCC=CC(=N)OC,7
CCNN,3
CC(C)=O,3
CC1(O)CCCOC1,7
CCCCC,4
OCCC1CC1,5
CC12CC3OC1(C2)C3=O,8
N#CCC#N,4
CCCCC#N,5
CCCC,3
CC12NC13C=CC2C3=O,8
CC[NH2+]C,3
CCC=NN,4
CC12C3C[NH+]1CC32C#N,8
CC1C[NH2+]1,3
CCC(=O)C(C)C#N,7
C=CCCCCC,6
CC[NH2+]C,3
CNC(=O)O,4
COC(C)C,4
C#C,5
CCC=CNC=O,6
CCCO,3
CCOCCCN,6
COC1C(C#N)C1C=O,8
C[NH2+]CC1CCN1,6
C=CC#N,3
CC=CCC,4
NCCNC(N)=O,6
C#C,4
COCCOC,5
CC1(C2CO2)COC1[NH-],8
[NH-]C1=[NH+]C(N)=CCO1,7
CC1(C2=CC=NN2)CC1,8
C=CN=CNC,5
C[NH+]1CCOC2C(=O)C21,8
CCOCC=O,5
CC=NNC,4
CCCOC,4
CC1CCC1C#N,6
CC1CO1,3
CC1CNC(=O)CC1O,8
CCCCCC=O,6
CCCC[NH2+]C,5
CC1C2COC12C=O,7
CC=CC(C)C,5
CC(C)C,3
CCOC(C)=O,5
CC#CCCC,5
CC1=CNN=C1,5
O=CCCOC=O,6
COC1C(C)OC1C,7
CCCC(C)CC=O,7
CCC1[NH2+]C2NCC12C,8
C#C,4
CC=CCCCC,6
CCCCC1CO[CH+][NH2+]1,8
CCC(C)C(O)C#N,7
CNC(=O)C=C(C)C,7
N#CCN,3
CCC(C)O,4
C#C,5
CC=C(C)N,4
COC1CCC1O,6
CC=CC,3
CC(C)CC1OC1C,7
CC12OC3C1N#CC32N,8
CC1=C(C)C(N)=CN1,7
CC1CC1C,4
CC(C)(C)OCCCO,8
CCC(C)C(C)CO,7
CCC1(O)C=CCC1O,8
C#C,4
CCC(=O)CO,5
CC1[NH+](C)CC1(C)C,7
CCC1CC1C,5
[CH2-]CCC,3
CCCC(O)C#N,6
O=CC12CCCC1C2,7
CCCOCC,5
C#C,8
CCCC,3
COCCCC#N,6
NC(=O)OCCCO,7
O=CCCOCO,6
CC1CC=CC1,5
C#C,3
CCC1C(=O)C2NC12C,8
CCC=O,3
CCC=C(N)N,5
CCCCCCO,6
CC12[NH2+][CH+]OC1(C)C2O,8
COC1(C)C2NC1C2=O,8
CC=NC(N)=CC,6
O=CCCCO,5
C[NH+]=NCF,4
OC1=C2C=CCN23N=C13,8
OCCCO,4
CCCCOC,5
CC(O)C1CCC1,6
CCCCC(C)O,6
CC12CC1CC1C3CC132,8
CN=C(N)CC(F)F,7
C#C,7
CC1CCC2(C)OC12,7
C#C,8
CCC=CO,4
CC=N[NH+]=CN,5
CCCC=CN,5
CCCC,3
O=CO,3
CNC1=CC2NC2C1,7
C#C,5
CC(C)C,3
CCCC#N,4
C[NH2+]CCCOC,6
CC(O)C=O,4
C#C,6
C1CCCNCC1,6
CCC=O,3
CCO[CH+][NH-],4
CC=CC(=O)CCO,7
CC1CC(=O)N1,5
CC1COC1,4
COC(C)C#N,5
CCOCC1OC1C,7
CCCCCO,5
CCC(C)C,4
CCC=O,3
CCCCC(O)CC#N,8
CCCN,3
C1CC1CC12CCC1O2,8
CCCCC,4
CN=NNC,4
COC1CCC(C)C1=O,8
CCOC,3
CC1(N)C(=O)C2OC21,7
C#C,6
COC(CO)CO[CH+][NH-],8
CCC(C)N,4
C#C,5
NNC=O,3
CC=CC,3
N#CC1CC2NC2C1=O,8
C#C,5
CC1CC1,3
NC(=O)CCO,5
CCOC,3
C[CH-]CC=O,4
N#CC1CCOC1,6
CC#CC(=O)C(C)O,7
N#CCCCO,5
CNC=O,3
N#CC1C=CC(=O)CN1,8
CC(O)C(N)=O,5
CCC(C)(C)O,5
CC1CC1O,4
NC(=O)CCOC(N)=O,8
COCCCC#N,6
C#C,4
N#CCO,3
COCC1=NC([NH-])=NO1,8
CCC1C[NH2+]C[NH2+]1,6
O=C1CC=CCCC1,7
CC1CC1CO,5
C#C,6
C#CCC,3
CCC(C)C=O,5
CCCOC(C)=O,6
N#CCN=C(O)C#N,7
C=NC=CC,4
C#C,3
CC(C)(C)O,4
CC(=O)C1(C=O)OC1=O,8
C#C,3
CC(C)C(O)C=O,6
C=[NH+]C=NCC,5
CNC=N,3
CC#CCC,4
CCC#N,3
CNCC(C)=O,5
CC(C)C1=NC(N)=NO1,8
CC(C)C1CCC1,6
CC=CCCO,5
CCCCCC#N,6
CC(C)(C)N,4
CC12CC(C#N)(C1)N2,7
CC1CC(C(C)C)C1,7
CC=CNC=O,5
CC12C3C[CH-]C4C1C3C42,8
CC[CH+]C=CNO,6
C#CC1(C)OC1C,6
CCCCO,4
CCCC,3
N#CCC1CC1,5
CCNC(=N)N,5
C1NC2C3NC2C32OC12,8
CCCN,3
CCOC,3
C1=CNC=C1,4
CC1CCC1,4
CCC(C)O,4
NC=NCCC=O,6
C#C,3
CC1C(O)C1C=O,6
O=CC=CO,8
CCC(C)=O,4
C#C,7
CCCC,3
CCC=CCCCO,7
CCC1=CCCC1C,7
C=CC=CC=N,5
C=CCCC,4
CC12NC1C1CC2C1=O,8
CC[NH2+]C(C=O)CO,7
COC[NH-],3
CC1CCC1C,5
N#CC1=CNCCN1,7
O=CC=CO,6
CNC=COC(C)=O,7
C#C,3
OCCC1CC2C3C[N+]123,8
CCCC=NC,5
[NH3+]CC=O,3
CC1CC2COC3OC123,8
CC1CC1NCC(=O)O,8
CC1CC(C)C1,5
CCC(C)OC,5
CC=CNC,4
CC(=O)NC=[NH2+],5
CCCCCC,5
CC1CNC(=O)CN1,7
C1CC1C1CO1,5
CC(O)C1(C#N)COC1,8
CCC=COC,5
N#CC=NO,4
C#C,6
COCC(C=O)C1CC1,8
[CH2+]OCC,3
CC1CCOC(=O)C1,7
C#CC(=O)NC,5
CC1=C(CO)NC2=C1N2,8
CCC=CNC=O,6
CC(C)C=CN,5
CCC1CC1(C)NC,7
CCC#CC(C)C,6
OCC1CN1,4
CNC=N,3
CCOCC=O,5
C#C,5
CCCC,3
CN=CC(C)C#N,6
O=CC1C2OCC12O,7
CCNC,3
C#C,8
COCC(C)C#N,6
CCCCO,4
CCCOCC,5
CCCOCC,5
OCC1C2C3OC3C12O,8
C1CCCCC1,5
CC(C)O,3
CC1NC1C,4
CC=CC(C)O,5
C#C,6
C#C,5
[NH-]C1=CC(F)OC=C1,7
OC1CC=CC1,5
COC(C)C(C)CO,7
C#C,7
C#C,3
CCCC,3
CCCC=O,4
CCC(C=O)OC,6
C1C2C3C4C[NH+](C13)C24,7
CC1CC1C,4
CCOC,3
CC1NC1CCO,6
NC1=CN=NC=C1O,7
C1=CC2=NNC=C2CC1,8
C[NH2+]CC1CCOC1,7
C#C,8
C#C,6
C#C,3
CC=CC,3
CC1CCC1CO,6
COCCC(C)C,6
C#C,7
COCCC[NH3+],5
O=CO,6
[NH-]C1OC2C(O)C12,6
C=CCCC,4
CCC=O,3
CC1=C2CNC2C2NC12,8
CC=CC,3
C#C,5
C#C,6
C#C,7
C1CC2OCC3C1CC23,8
CCCC,3
C#C,4
CCOCCCOC,7
CCCCO,4
CCCCCC=O,6
OC1CC1,3
NC=CO,3
CCC1CC1,4
CCCCC(N)=O,6
[NH-]C=NN=[NH+]ON,6
N#CC1CC2C(O)C2O1,8
CC[NH2+]C,3
CC1(C)C2C=CC13OC23,8
CC(C#N)N1C=NN=N1,8
CC1CC1O,4
CCCCO,4
CCCC(C)N,5
C=CN=C[NH-],4
CCC=O,3
CC(C)CO,4
CCC1CC1,4
CC(C)(C)C,4
O=CO,8
CC1CNC(=O)C1C,7
CC=NCC(C)O,6
COC=CC=C(C)N,7
CC(O)CCO,5
COCC=CCC#N,7
CCCCC1CC1,6
COC(=O)C=O,5
CC#CC[NH+]1CC1,6
CC(O)C(O)CO,6
CCC(C)CC,5
CC1COC1C,5
O=CC=O,5
CC[NH+](C)CCNC,7
CNCCNC,5
CC(=O)N1CC1C,6
CN(C=O)CCO,6
CCCC,3
O=CC12CCNC1C2,7
CCOCC,4
CCCC(C)CO,6
O=CCC1COC1,6
CCNC=O,4
CNC(=O)C[NH3+],5
N#CC1CCCCC1,7
C#C,8
CCC1NC(C)C1=O,7
C#C,5
CC(CO)C(N)=O,6
CCC(N)=CNC,6
CC(C)C,3
CCCC,3
CCCC,3
CC#CC,3
NC1=C(C=O)C(=O)N[CH+]1,8
N=C(CO)N=CN,6
O=CC12C=CNC13CN23,8
COCCC(C)O,6
NC=CC=CO,5
[NH-]C1CC(OC=O)CO1,8
CC(C)O,3
CC1CC(=O)C1,5
N#CC1=COC(CO)=N1,8
C=CC=O,3
C#C,6
CCC1(C#N)CC1C#N,8
CCC1C[NH+]1CC=O,7
CCCC,3
C=NNC,3
CCCC1=C(N)NN=C1,8
C#C,5
C#C,6
C#C,4
CCOC[NH-],4
CO[CH+][NH2+]C1(C)CC1,7
CCC(C)C,4
CCC(C)C(C)=NO,7
CC=CC1CCO1,6
C=C(N)[NH+]=C[NH-],5
CC=C([NH-])O,4
O=CC12CC(O)C1C2O,8
O=CO,5
C=NCC,3
CCCC,3
CC=C(N)C(N)=C=O,7
CO[CH+][NH-],3
CNC=CO,4
CC1=COC=C1,5
[CH2+][NH2+]CCC(C)CC,7
C#C,4
CC12C3NC1C2C3NO,8
CN1C=C(C=O)N=C1O,8
CCC(C)CC,5
CC(C)C,3
O=CO,6
CC1(C)CC1[NH+]1CC1,7
CCC1CC(C)O1,6
CC(O)C1CC1,5
NCCCO,4
CCCO,3
CC1=CCC2OC12,6
CCCCCO,5
CCC(=O)OCCO,7
C[NH+]1C2CCCC21C,7
CCC(C)C,4
O=CN1CCNC1=O,7
CC1CO1,3
CCC1COC(C)C1,7
C#C,7
[NH-][CH+]OC=CN,5
C#C,8
CCCC,3
CNC(N)=O,4
CC(=N)NC(=O)C=O,7
C=CCC=CC,5
CC#CC(CC)CO,7
CC(C)=O,3
C=CC(F)=CN,5
C#C,3
COC(=N)N,4
C#C,5
CCOC[NH2+]C,5
CCCC=CCC=O,7
CCC(C)C=O,5
CCC(=O)NC,5
CCCOC,4
C#CC(C)[NH2+]CC,6
O=CO,5
C1CC1C[NH+]1CC1,6
CC(O)C1CC2NOC21,8
CC1CCCC1NO,7
CCOC=N,4
C#C,8
CC1=C(O)C=CC=C1F,8
CCC1(CC)COC1C,8
CCOCCOCC,7
CC(C)C,3
O=CC1CCCC1O,7
CC(C#N)C=O,5
CC=CC,3
CCCOC,4
CC=CON,4
CC(C)O,3
CC1CNC(=O)C1,6
NCCC(O)C=O,6
C#C,5
CC1CCCC(O)C1C,8
C#C,4
CCC=CCC,5
CO[CH+][NH2+]C(C)C1CO1,8
CC[NH2+]C(C)OC[NH-],7
CC=CO,3
CCCC,3
CCCOC1CC1,6
C#C,3
CCNC(N)=CC#N,7
C#C,4
COC1C2CC1O2,6
CC(C=O)C1CC1,6
O=CC1C(O)C1O,8
CC1CCCC1O,6
C#C,8
C=NCC,3
CC=CN=C(C)F,6
CCC1CC1O,5
CN1N=CN=C1CO,7
NC1=CC=CC=N1C=O,8
N#CC12CC3(CN3)C1N2,8
CC=CN,3
C#C,8
CC1(O)CCOCC1,7
FC(F)F,7
CC#CCNCC(N)=O,8
CCC1CC1C,5
NC1=NN2CCOC1=N2,8
CC=NC(=O)NC=O,7
C#CC=O,8
CCOCC(C)CO,7
CC#CC(C)C#N,6
CN=CNC=O,5
O=CC(O)CO,5
C=CN=C,3
CCCCC,4
CCC=O,3
CCCO[CH+][NH-],5
C#C,7
CCCOC=O,5
C1C2CC1C1OCC2O1,8
CCCC,3
CC1CC(O)C1,5
CC(=O)CC(C)C,6
O=C[O-],8
COC[NH-],3
CC(=O)C(C)O,5
CC(=O)N1C=CCC1=O,8
CC(C)O,3
CCC1OCC2CC21,7
C=CC1CCCO1,6
CCC[NH2+]CC=O,6
N#CC=CO,4
CC1CCC(O)C1,6
O=CC=CO,8
CCCCOCC,6
CCCOC[NH-],5
O=CNC12CC1C1CC12,8
CC1CO1,3
COC[NH-],3
CCC=NOCC,6
CCC1CC1C,5
CCC(C)C,4
CCC(O)CO,5
C#C,4
CCCCC#N,5
C[NH2+]CC=O,4
CCC=CNC,5
C#C,5
CCCO,3
OC1C2CCC1C21CC1,8
NC1NCC12C(O)C2O,8
CCC#CC(C)CN,7
C#C,3
CC(C)C1CC1,5
O=CCOC=CCO,7
C=CCC(C)C,5
CC1C(C)C12CCOC2,8
NC=NC=CF,5
OCCCCO,5
CC(C#N)C[NH3+],5
CCCOCC,5
C[NH2+]C1OCC12CC2,7
OCC1[NH+]2CC1(O)C2,7
C#C,3
CCC=CCCCO,7
O=CC1CC1,4
CCCCCCC#N,7
O=CCC1CC2CC1O2,8
CCOCC,4
CC(C)O,3
C#C,8
CCN1N=N[CH+]N=C1O,8
CC1(C#N)CC1,5
CC=CC(CC)CO,7
CN1C=CC=C1C#N,7
CCNC=O,4
COC(C)C(O)CC=O,8
CCC=O,3
CC(O)C=N,4
CCOC,3
CCC1COC1,5
CCCC[NH2+]C,5
CCCOCCO,6
CC1CC(C)C1O,6
CC(C)C,3
CC1(CO)CC2(CC2)O1,8
CC(C)N,3
O=CCCO,4
O=CCO,3
CNC(=O)NC,5
CC1NCC1=O,5
CCC(C)NC=O,6
CCC1CC1(C)O,6
CCNCC,4
CC=NC,3
C=NC(C)=COC,6
CCCCOC,5
CCCC=O,4
CCC=CC=O,5
CC(O)CCO,5
C#C,8
CCC1CC1CC=O,7
CC=NC=CN,5
CCC12CNC1C1C[NH+]12,8
N#CC1CC2C3C[NH+]1C23,8
CCCCC,4
[NH-][CH+]OC1CC1N,6
CC(=O)CC#N,5
N#CC(N)C(O)C1CC1,8
CC12C(=O)C3CC1CC32,8
CC1(C)CCCC1C=O,8
CCC1(O)CC(O)C1,7
CCCC1CC1C,6
CCCOCC,5
CCNNCC#N,6
C#C,5
CC1[NH2+][CH+]N(C=O)C1[NH-],8
C1=CC2CC[CH-]C1C2,7
CCCC(C)O,5
C#C,4
CCCC(=O)N1CC1,7
CC(O)CO,4
C1=CC2CC(CCC1)O2,8
CNC=CC=[NH2+],5
NC=CC=O,4
CCC(C)O,4
O=C1NC2C(CO)C12O,8
CCC1CC1,4
CCC(N)=O,4
CCC1CC1,4
C#C,7
CCCC,3
C#C,8
CC=CC=O,4
CNC=NN,4
CC1[NH+]2CC2C1(C)N,7
CC=CC=O,4
[NH-]C=CCN,4
CCCC(C)CO,6
COC1CC2C3C4C1C234,8
CC(C)CC#N,5
CC=CCCC,5
CC=NC=N,4
C#C,3
CC(=O)C1(C)CCC1=O,8
C[NH+]1CC1CO,5
CC(O)C(=O)O,5
C=NCC,3
CC1(C(O)C2CC2)CN1,8
O=C1CC2CCC2N1,7
[NH-]C=C(N)CO,5
COC(C)CCF,6
COC1CC1,4
NCC=O,3
OC1C2CCCC1C2,7
O=CC1CO1,4
CC(C)C#N,4
[NH-]COC=O,4
CC(O)CCO,5
CC12CC1(O)CN2C=O,8
CCC#N,3
O=CCCO,4
COC1C(C)OC1C=O,8
CN=C(C#N)CCCO,8
CC(O)C1OC2CC21,7
N#CCC#N,4
C=C[NH+]=C,3
CCCOCCCO,7
CC(=O)C=NC=CO,7
O=CC(O)C(O)CO,7
CC12NC1C1OC1C2=O,8
C#CC=CNC=N,6
C#C,3
C#C,4
CC1=C(N)OC([NH-])=[N+]1C,8
