Smiles,NumAtoms
CCOc1ccc(C(=O)NCC(O)(C(=O)NCc2ccco2)c2ccccc2)c(Cl)n1,30
COc1ccc(CC(=O)Nc2ccc(Cl)c(C(=O)Nc3cc(C)c(F)cc3C)c2)cc1,30
CN=CN=COc1cc(NC(=O)c2ccc(F)cc2F)ccc1C(C)=O,25
C=CNC=NN=CC(=CC1(C)NCCO1)C(=O)OCC,19
CCCOC=CC=CC=NN=C(N)C=N,14
CCCc1c(C)cc(C)c2nc(N)nc(C)c12,16
COC=CC=NCNCCNC(=O)NCCC(C)C,18
C=CC(=O)C=Cc1ccc(F)c(C2CCC(C)N2Cc2nnc(N(Cl)C(=O)c3cccc(Cl)c3F)s2)c1,36
COC=CC1C=NCC(N)C1OC=CCOc1ccccc1,21
CC(C)(C)CCOC(CO)C(O)CO,13
CCC(C)C(=O)N1CC(Cl)c2cc(NC(=O)c3ccc(N4CCN(CCO)CC4)nc3)ccc2C1=O,35
CC(C)CC=NNc1ccc(F)cc1,13
CCNC(=O)COC(COC)Nc1nccc(-c2cncs2)n1,22
CC(=O)c1ccccc1C(=O)O,11
CC12OC(c3c1n(COc1cccc([N+](=O)[O-])c1CN1CCOC(Cl)C1)c(=O)n(CC(=O)O)c3=O)C1CC12,37
[C-]#[N+]C(c1ccccc1)c1ccc(Cl)cc1,38
CC(C)Oc1cc(Oc2ccc(-c3cc4ccccc4s3)cc2)ccc1S(=O)(=O)CCC(=O)N1CCOC1=O,38
O=CO,12
CC=NNC(=O)NCc1ccc(F)cc1Cl,15
Cc1nc2n(-c3cccc(F)c3)c(C=NNC(=O)c3ccnn3Cc3ccccc3Cl)c(C)n2n1,34
CCOc1cc(NC(=O)CCCc2ccccc2)ccc1S(=O)(=O)N1CCOCC1c1ccccc1C(F)F,38
CC=CCC=CNCCNC(C)=O,12
CC=Cc1ccc(Cl)c(C2(N(C(=O)c3ccnc4cc(Cl)ccc34)N3Cc4ccccc4C3=O)CCC2=O)c1,38
Cc1cc(SCC(=O)N(C)C)cc2c1NC(=O)C2=Cc1cnn(C)c1N1CCc2c(Cl)cccc2C1=O,36
C=NC=Cc1cc(Cl)c(O)cc1OCC,14
COC(=O)C12ON3CC4CN(c5ccc(-c6ccccc6)c(F)c5)CCN4C(=O)CC(c4cc(F)ccc4S1)C2C3,40
CNC(=O)c1cnc(NC(=Nc2nnc(-c3cccc([N+](=O)[O-])c3)o2)NC)n1C,28
O=[PH](O)O,28
C=CC(=O)NCCNC(=O)COC=CC=CC,16
CC=CNc1c(S(=O)(=O)N(Cl)c2cc(Cl)c(Cl)cc2Cl)ccc(Cl)c1[N+](=O)[O-],27
O=CO,13
CNC(=O)c1ccccc1NC(=O)c1c(C)nc2n1C1C=CC=CC1=C2NC(=O)NC1CC1,32
O=Cc1ccccc1,23
C=CCNCN(C)C(N)=CC=CC(C)C,14
COc1cc(C(C)C2C3CC4(CCC3CC2(C(C)=O)C(C)=O)OCO4)c(O)cc1C(=O)O,31
C=CC(=CC=CC=CCc1ccc(O)cc1)c1ccc(O)cc1,22
Cn1c(=O)c2nc(-c3c(Cl)c(Cl)c4c(c3C(=O)OF)OCO4)c(CN(Cl)C(=O)c3cccnc3)nc2n(CCl)c1=O,40
CCNC(=NCl)SCCN1CCCCC1,14
CC=CC=NNN(Cc1cccc(-c2ccc3[nH]nc(F)c3c2)c1)Cc1ccccc1C,31
C=CC=C1C=C2C=CC=C1CC1CCCC(O)(c3ccc4c(c3)CCCN4CCC3CC3)C1C2=O,34
O=CC=CC=CCc1nc(-c2ccc(F)c(Cl)c2)cs1,19
CC=CC=CCCNCN=CN,11
CC=CCCC=C1C(COC(C)(C)C)C2NC(=O)C1C1C(O)CCC2C1C(=O)OCC(C)(O)CC,34
Cc1cccc(C(=O)Nc2nnc(-c3ccc(C(C)(C(=O)O)C(=O)NC(C(=O)O)C(C)(C)C)cc3)s2)n1,36
C=CCC1=C(O[PH](C)(C2CCNC2)C(O)C2CCC2)C(C)(C)C2=C1OOCCN2S(=O)(=O)c1ccccc1,37
CCCCCCCC(=O)C=C(OC)C(=O)NC,16
CCC(NC(=O)c1cc(Cl)c(C=C(c2ccccc2)C2CC2)cc1OC)C(O)(c1ccccc1)C(C)C,36
CC(Cl)=CC=CC(=O)Nc1ccc2[nH]nc(-c3ccncc3Cl)c2c1,24
CCOc1ccc(CN(CC2=CNc3cc(I)c(C#N)cc3N2)C(C)=O)nc1,27
Cc1ccc(Nc2nc(N)nc3[nH]c(Cl)nc23)c(Cl)c1Cl,20
COC=CC=CC(CNCc1ccc(F)cc1F)NC=CC=CC(C)=O,25
COc1cc(-c2ccc(C(C)C)nc2)c(F)cc1S(=O)(=O)NS(=O)(=O)c1ccc(NC(=O)c2cccs2)cc1,38
CC1C2CCC1C(Oc1cc(CN3CCC(c4noc5ccccc45)CC3)ccc1O)C2,31
CC=C(C)C(C#N)=CNC=NC,11
CCN1C(C)CC12CN(C(=O)N(C)OCC(=O)O)C(=O)c1ccccc12,25
C=CC1C(=O)NCN1C1CCCC1,12
COC=CC=Cc1cccnc1CCCC(=O)NCCN(C)C,22
C=CC12CCC3(C)C(CC)=CC(=O)CC3C1(c1ccc([N+](=O)[O-])cc1NC=O)CC2,29
C=CC1(c2ccsc2)SC2C3CC3(c3ccc(S(N)(=O)=O)cc3)C(=O)N2CC1OC,29
C=CC=CNC=CC=CNCCCCNC(=O)C=COC,20
CCNC1CC1COc1cc(-n2nc(C(F)(F)F)cc2C(=O)OC2CCN(C)CC2)ccc1OC,34
COC=C(Br)C(=CS(=O)(=O)NCCc1ccc(F)c(Cl)c1)OC,22
CCCC=CNCSCCCC=CC=CBr,15
COC=CC=CNC(C)=O,9
CCCNC(=O)c1ccc[nH]1,10
COc1cc(Nc2ccccc2)c(C#N)c(NS(=O)(=O)c2cccc3nonc23)n1,29
CCC(C)OC=[N+](C)C=CCS,11
CC(C)(OC(=O)N1CCN(c2ccc3c(c2)OCO3)CC1)C(C)(C)C(=O)OC1(C(=O)O)CC2CCC1C2,36
CC(CCN1C=C(C2CC(=O)c3ccccc3OC2=O)SN=N1)(C(=O)[O-])c1cc2c(cc1Cl)OCO2,35
CN(C)C(=O)c1cc2c(=O)[nH]c(=O)n(C)c2s1,16
C=CCC(N)C(=O)N1C(C)CC2CC21,13
C=CC=CC(CC(C)C)(NC(=O)C1CC(=O)OCC(=O)N1C)C(=O)OC(C)(C)C,28
COC=C(O)C(=O)CC1CCCCC1CC(=O)OC(C)(C)C,21
CC(NCC(C)(C)C)c1ccccc1,13
CCC(=CC=COC)OC,9
CC1CC1COCOC1(Cl)COC2C(N1c1cnncc1Cl)C(Cl)(Cl)C(Cl)C(Cl)(Cl)OC2(Cl)Cl,33
O=S(=O)(C=CC(=CCC(F)(F)F)C(F)(F)F)CCOc1ccc(Br)cc1,25
C=CC1(C(=O)NCCCC2(NCc3ccco3)N=C(c3ccccc3)SN(C)C2=O)CCC1,32
COc1c2cc(-c3ncn(Cc4c(OC(Cl)(Cl)Cl)ncn4Cl)n3)c3c1c(=O)n(C)c1c(o2)c2c(cc31)OC(Cl)O2,39
CC(=O)NC=CCNC=NN,10
COCCCCc1ccc(NCCc2cccc(-c3ccc(Cl)cc3)c2)nc1C(=O)OC,31
O=CO,13
CC1CC1CC(c1ccccc1)N(CC(N)c1c(Cl)cc(Cl)cc1Cl)C(=O)Cc1ccccc1,33
C=NC=CC=CC1=N[N+](NCC2CCCO2)=NC1=N,18
CN(C)C(CC(Cl)Oc1cc(Cl)c(Cl)cc1[N+](=O)[O-])C(=O)NN1CC2CCC1(Cl)C2S,30
CCNC(=O)C(C)N(Cc1nnn(C(Cl)N2CC(Cl)C(Cl)CC2Cl)c1Cl)c1ccccc1Cl,32
CC=CC1=CCC(C(=O)N(CC)CC)N(S(=O)(=O)c2ccccc2)C1,24
CC=CC(=O)NCCCNCCC,12
Cc1cc(Cn2cnccc2=O)cc(=O)n1CC(=O)NC1CCC(C(F)(F)F)CC1OC(Cl)(Cl)Cl,34
Cc1csc(-c2nnc3n2C=C(c2ccccc2)CS3)c1CC=CC=CCl,26
CCON=C(CC(=O)N(Cc1ccccc1)C1CCN(S(C)(=O)=O)CC1)NC,27
CCN(CC)CCCOCCC1=C(c2ccc(C#N)cc2)C(=O)N(c2cccc(I)c2Br)C1,32
O=[N+]([O-])C=CO,27
O=CO,10
COC=CC=CNC=CCC(F)(F)F,13
CC(Cl)N(C=O)c1ccc(N(Cl)C(=O)c2cccc3ccccc23)cc1Cl,26
CC=CNC1N(C)CC(=O)N1C(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1,28
COc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)nnc2-c2ccccc2O)cc1OC,31
CN(CC(=O)Nc1c(F)cccc1Cl)C(=O)NC1=NC2=C(CCCC2)S1(=O)=O,27
COC(=O)C=CC=CN1CCCCC1C,14
CCc1cnc(C(=O)NC(CCCCc2cccs2)C(C)=O)c(O)c1OC,26
CCC=NC(=CNc1ccccc1)OC,14
CC=CC=CC=CC=COC,10
CC=CC(C)=NCNC=NNC(=O)C=NCC,16
CCOc1cc(-c2cncc(Nc3nc(-c4cc(NC(=O)c5ccccc5)ncc4F)cs3)c2)ccc1OC,38
C=CC=CC=CC(=O)OCC,10
CC=CC(O)=CC(=O)OCC,10
CC=CC=CC(=O)NC1CCCC1,12
CC=CNC=CCC(=CC)C1CCOC(=O)C1,16
COP(=O)(CO)C1CC2(O)CCCCC12,14
CS(=O)(=O)NCC(=O)NCC1CCCCC1NCC(=O)N1CCN(CC(=C[N+](=O)[O-])NCc2ccccc2)CC1,39
COc1cc(C(=O)N=C2SCCN2C)cc2oc(=O)n(-c3ccc(OC(F)(F)F)cc3Cl)c12,32
CC1CC(=C2CCCCN2S)n2nc(Nc3cccc(F)c3F)c(C(=O)NO)c2S1,29
CNC=CC=Cc1cccc(N(CNCCN(C)C)Cc2ccccc2)n1,26
C=CC=CNCCNC=CC=CC,12
CC=CC=CC=CC(=O)C=Cc1cc(-c2cc(C)on2)cc2occc12,25
C=COCC(=O)NCCC=CC=CNC(C)=O,16
CCOC(=O)c1c(Cl)cc(N(Cl)c2nc3ccc(C(=O)O)cc3cc2C)c(O)c1C(=O)C(Cl)=NC(F)(F)F,37
CC(C)C(NS(=O)(=O)c1ccc(-c2nnn[nH]2)nc1)C(=O)OC(C)(C)C(=O)O,27
CC=C1C(=O)NCCN1C(=O)c1ccc(Cn2nc(CCC)sc2=S)cc1,26
CC=CC=CCN(C)CC1c2cc(OC)c(-c3noc(COc4ccc(OC)cc4OC)n3)cc2C1(C)C,37
COCOc1c(N)cc(Br)cc1OC1CN(c2ccc(C)cc2O)C(OC(C)=O)C(COC(C)=O)O1,35
COC=CC=CCN1CC(=O)N(c2cccc(OC(F)(F)F)c2)[NH+]1[O-],24
CC=Cc1[nH]c2ccccc2c1N=CC#N,15
NC(=O)C(Cl)C(F)(F)c1nnc(-c2cc(OC(F)(F)F)c(N)cc2OCCCl)nc1[N+](=O)[O-].[Na+],35
COc1ccc(C23CCC(C)=C(C2)C(=O)OC3OC(C)=O)cc1O,23
CC(C)(C)OC(=O)NC1C(=O)N(c2cccc(Br)c2)C2CCCC12C,24
COC=CC=C(C)c1ccc(C(=O)N(Cc2ccccc2)C2CC2)nc1,25
COC(=O)CC(O)(C(=O)Nc1ccc(C2CNCC2C)cc1)c1cc2ccccc2n1C,31
Cc1c(-n2nnc(Nc3nc(OCc4ccccc4)c(-c4csc(Br)c4)s3)n2)cc(Cl)c(Cl)c1F,34
CC=COC(C(N)=O)C1OOC2(CCC(COP(=O)(O)CCOC(=O)CCCCC)CC2)O1,32
CCOC=C(Cl)C=CCN,9
Cc1c(Br)ccc2sc(N3CCOCC3)nc12,16
C=CC=CCNCCCC,9
CCCCCCCCCCCCCCC([IH-])C1=[N+](C)C2CCCC12,23
CN=CC=CCNC=CC=COC,12
Cc1ccc(-c2nc(SCc3nc(-c4ccc(N)cc4)cs3)n(CC(C)CF)c2Br)cc1,31
CC1=C(c2ccccc2)C(=O)OC1C(=O)CCc1cccc(Cl)c1,23
CC=CC=CC(=O)NC=NN=CC=CC=CCC,17
C=CCCC=NC(=CC)c1ccccc1,14
CC=CN=Cc1cnc(OCCN)cc1C,15
COc1c2cc(Br)cnc2cc2oc(OC(C)=Cc3nc(C(C)(C)C)nn3C)nc12,29
COC=CC=CNCCNC(CC(=O)NCCn1sc2ccccc2c1=O)Cc1c[nH]c2ccccc12,36
CCOC1=CC(=O)C(C)(C)OC1c1ccccc1C,18
CC1(CF)C(S(=O)(=O)c2c(Cl)ccc(C(F)(F)F)c2Cl)N2C(=O)c3cccnc3C2(c2ccccc2)C1(F)F,38
CCCCC=NCc1ccncc1,12
O=CO,15
CN(C(=O)c1c(NCc2cccc(Cc3nnc(N(O)C(=O)O)c4ccccc34)c2)nc2ccccn12)S(C)(=O)=O,40
O=CO,16
COc1ccc(C(Cc2ccc(O)c(O)c2)N2C=NC(C)(C)C2)cc1OC(C)(C)C,29
CC(Cl)=CCSC(=NC=O)N1CCN(C(=O)c2ccccc2)CC1,23
CCNCCCCCCSC=CC=CC=O,15
CN(CC=CC(C(=O)CO)C(=O)NC1c2ccccc2-c2ccccc21)C1CC2CCC1(C)C2(C)C,35
O=C(Cc1ccc(C(F)(F)F)nc1)N1CCNC(CCC=CCCl)C1,24
COc1cc2c(cc1OCCl)C(CN1CCN(CC(O)CO)C(Cl)C1)C(C)C2c1c(Cl)cccc1CO,36
COc1cc(Nc2ccccc2)nc2c(ccc3[nH]cc(C(=O)NS(=O)(=O)c4cccc5ccccc45)c32)c1=O,39
C=Cc1c(C)ccc(C)c1NC(=O)C(C)NC(=O)CCNC(=O)C1CCCN1C(=O)c1ccccc1,35
CC(C)C=NC=NC1CCCC1,11
NS(=O)(=O)c1c(NC=CC=CC=NC=C(F)CC=CS(=O)(=O)c2ccccc2)ccc(O)c1CO,34
COC(=O)c1nc(-c2c(C)c(C)n(C)c2C)cnc1OC(C(=O)Nc1ccc(Br)c(Cl)c1Cl)=C(Cl)SC(=N)N,38
Cc1ccc(S(=O)(=O)Nc2ccc(Cl)c3ccccc23)nc1-c1ccccc1OCF,30
CC(C(=O)OC(F)(F)F)C1(Cc2c[nH]c3cccc(Cl)c23)C(CCC(=O)c2ccccc2)C2CCC1(C)O2,37
OC1C(O)C2(OC(Sc3nc4ccccc4[nH]3)c3c(cc(Cl)c(Cl)c3Cl)C2(Cl)Cl)C1O,30
C=CC(=O)NCCNCCC=CC=CC,14
COC=CCC(=O)Nc1ccc(C)cc1OC,16
CCNC(=O)c1csc(=Nc2cc(C(=O)Nc3[nH]c(C)cc3C)c(C)[nH]2)n1C,27
CCOC(=O)C=CNCCN[SH](=O)=O,13
CCCNc1nccnc1N,10
CC=COCCC(C)OC(=O)NCCCC=CC=Cc1c(C)nn(C)c1C,26
C=CC=CCOCC1CC(C(=O)OC)N(C(N)=S)C1,18
C=CCC(=CC)CSCC1=NCCN1,13
C=CC=CC=CNCCCC,10
Cc1ccc(-c2ccccc2C(F)F)c(CCC(=O)N2CC(C)(C)N(c3ccc(Cl)cc3)C2=S)c1Cl,35
CCC=C(Cl)C=CNC(=O)N(C)CCCNC,16
C=C(C)CCCC(C)CCC(C)O,12
C=CC=CCc1nnnn1C(N)=NC,13
CC=NN=CN(C)C(=O)C(C)(C)NS(=O)(=O)c1ccc(Br)cc1,22
CC=CC=CCN1CCC(N(CC(=O)OC(C)(C)C)C(N)=O)CC1,23
CCN(C=NC(N)=C(C#N)C#N)CC1OCC(O)C(NCc2ccc([N+](=O)[O-])cc2)C1=O,31
CNC(CC1CCCCC1)C(=O)NCC(C)O,16
CC=CC=CCCCNN=CC=CC=COC,16
CC(=O)C=CC=CC=C(C=C1Cc2cc(C)cc(N)c2C(=O)N1)[N+](=O)[O-],25
CCCC(C)(C)C(C)Oc1cc2c(Nc3ccc(Oc4ccc(Cl)cc4)c(Cl)c3)ncnc2cc1OC,36
CN=C[N-]C(=CC(C)=C(CCO)[N+]1(F)C(C)CC1(C)C)c1ccc(C)cc1,26
COc1ccccc1N(CCCC[SH]=O)C(=O)CSC1=NCCS1(=O)=O,25
O=CC=CC=CC=CO,12
CC=C(C=CCC(C)CC)C(=O)c1ccc(SC(F)F)cc1,21
C=C(C=CC(=CSC)CSCc1ccc(C(F)(F)F)o1)OCc1ccc(C#N)cc1,29
CNC(c1cccnc1)C1(Br)C(=O)N(Cl)N(Cc2c(C)noc2C)C1=O,25
COc1cc(-c2cc([N+](=O)[O-])cc(C(F)(F)F)c2)c(OC(=O)c2cnc3ccccc3c2)c(OC)c1Br,36
C=CCCCCCCCCC(O)(CCCCCCC)c1ccncc1,24
Cc1cc2c(S(=O)(=O)O)cc1CN2c1ccc(O)cc1,19
COC(=O)c1cc2ccn3c4ccc(C#N)cc4c(c1C(C)(C)C(C)(C)C(C)COCNc1cc(C)ns1)c23,38
CCNc1cc(NS(=O)(=O)c2ccccc2)c2c(c1)-c1ccsc1CC2,25
O=CO,21
CN(C)c1c([N+](=O)[O-])cc(-c2nnc(-c3cccc(OCCN4CCCC4)c3)n2C)c(C2C(Cl)C2(Cl)Cl)c1Cl,38
CC=CCn1ccnc1C,9
Cl.Cl,20
C=CC(=O)CCC(C)CCC,10
Cc1cc(Br)ccc1NC(=O)c1cc(C(=O)O)cc2ccc(N(C=O)C(=O)c3ccc(P(=O)(O)O)cc3)cc12,38
CCOC(=O)c1cnc(OCCCCN(C=O)c2ccc(Cl)cc2Cl)cc1C(C)(C)OC=NC,33
COCC(C)C(O)CSC(C)=NOCc1ccccc1,19
CC=CCNCCNC=CC=CC(=O)NCCCN,18
CCOC(=O)C=CSCNC,10
CCCCCC1CC(S(N)(=O)=O)C(OC(=O)c2ccccc2)C1C,23
C=CC=CCCCN(C)CCNC(=O)CCOC=CC=CC,21
CC(NC(=O)C#N)c1nc(-c2ccc(F)cc2)c(-c2cc(N3CCC3)cs2)cc1N1CCCC1C,34
C=Cc1c(OC)c(C)cc2c(C#N)c(N)sc12,16
CCCC=CC(=O)OC(C)C,10
CC(=O)NCCCC=NNC=CC=CO,14
N#Cc1ccc(C23CC(NC(=O)O2)C(Nc2cc(N)ncn2)O3)cc1Cl.[Na+],27
CC(CCc1ccccc1)=NOC(=O)NC1CCCOC1C1OC(C)(C)C(C2OC(=O)C(OCCl)=CC2=O)N1C,39
CCCCN1C(=O)CC(N2CCOCC2)CC1=O,17
COc1ccc([N+](=O)[O-])c(CCC(O)C(C)O)c1[N+](=O)[O-],20
CC(=O)OC1c2c(oc3c(CO)c(O)c(O)c(O)c3c2=O)CC2CCC3CC(C)CCCC3CCC21C,36
C#C,20
CC(NC(=O)NC1CCC1)c1c(CC(=O)OCCC[NH3+])sc2ccc(F)cc12,27
Cc1ncc([N+](=O)[O-])n1CC(O)(CN1C=NC=C2C=CN=CN21)C1CC1[NH3+],26
COc1ccc2c(c1O)C(c1cc(O)ccc1O)=CC2=O,20
CC=CC=CCC(CNC(=O)c1c(N=[N+]=[N-])cc(C2CC2)cc1-c1ccccc1)N(C)C,31
CCC[NH+]=NN=CSCC(N)=O,11
CC=C(C=COCCCOc1ccccc1OC)c1nnnn1C,23
CN1C(=O)c2cccc(c2)C2(Nc3ccccc32)C1=O,19
CCN(c1cccnc1-c1cccnn1)c1cnn2c(N)nc(C(C)(C)C)nc12,28
CC1CC(F)N2C(=O)C(Cl)(c3cc(NC=O)c(C(=N)N)c(OCC(F)Cc4cc(Cl)cc(Cl)c4Cl)c3)C(=O)C2C1,39
C=CC(C)(Cl)CON=C(SC)C1=C2N=C(N)N=C(N)N2C(Cl)c2ccccc21,27
COC=CC=CNS(=O)(=O)c1c(C)[nH]cc(C)c1=O,18
C=CCN1C(C=CC=CCNC=CC)=CC2=NNC21SCC(=O)c1ccc([N+](=O)[O-])c(N)c1,32
CCCCCCNC(=O)CCC1C(C(=O)OC(C)CC)NC(C)C(C)(C)C(=O)N1C1CCCC1,33
CC(=O)OCCC1(C)CC(=O)C(C)(C)C(C(N)=O)CC1(C)OC(=O)CN(O)C(=O)c1cc2ccccc2o1,37
CCOC(=O)NCCNC(=O)C=Cc1ccc(O)cc1,19
CC=CCn1c(C(NCCCCCCC(=O)N(C)C)c2ccccc2)nncc1=O,29
CCCC=CCC=NCC(=O)NCC1COCC1OC,19
Cn1nnnc1SCC=O,9
C=CC=Cn1nnc(C(=O)NN=Cc2ccc(OC)cc2)c1C,22
C=CCC(c1ccccc1)c1coc(CC2=NSCO2)c1,20
O=CO,15
CN(C)c1c(C#N)c(C2C([ClH3+3])C3(C)C(C(=O)[O-])C4(CO)C25c2cccc(c2)C([O-])=CC(=O)C45[N+]3(C)C)nn(C)c1=O,40
CC=COc1ccoc1CN1C(=O)CN(Cc2ccc(F)cc2)C1CC(=O)OCc1ccccc1,34
CCC(C)C1(O)C2(C)CCC34C(c5oc6ccccc6c5C(=CCl)N3CC3(Cl)CCCCC3)C2CCC41C,37
O=CO,15
CC=CC(F)=CC(C)N(Cc1ncccc1CNC(S)=NCC1(Cl)CCC1)C1CCS(=O)(=O)C1(Cl)Cl,35
COc1ccc2c(c1OCCl)S(Cl)(Cl)C(Sc1c(Cc3cc(Cl)c4ccccc4c3)n(Cl)c3ccccc13)=N2,38
C=CC=CNC(=O)C1CN(CCN2CCCC2=O)C2CC1CCC2OC,25
CC=CC=COCCCCCCCCNN=CC[NH2+]C=CC=C[N+](=O)[O-],25
CC=CC=CC=NCS(=O)(=O)CCC,13
CC(c1ccc(C=NS(=O)(=O)c2ccc(Cl)cc2)cc1F)n1cc(-c2cccnc2)nc1N,32
O=[PH](O)O,26
CC(C)(C)C1SN(C(N)=O)c2ccc(S(=O)(=O)NCC(=O)NC(CC(=O)O)Cc3ccccc3)cc2C1=O.[Br-],39
O=CO,13
CCOC(=O)CNC=NN,9
COc1cccc(CCc2ccc3ccccc3n2)c1OC(C)(C)CCC1=C(C)C(C(C)(C)C)C2CCC1C2,38
COC=CC1C=CC(=O)CCC1(C)CCCC(C)CC(C=O)C(OC(C)=O)C(COC(C)=O)OC(C)=O,36
NC=CC=CC1C(c2nc3ccccc3[nH]2)C(C(F)(F)F)OC12C(=O)NCC2c1ccccc1,33
Nc1nc(=O)n(C2OC3(Cl)C(=O)N(Cl)c4ccc5c(c4)OC(O5)OC(C(F)(F)F)C(F)(Cl)C24OC34Cl)cc1F,38
CC=CCOCC(=O)NCCOC=CC=CC=O,17
CCS(=O)(=O)NCC1CCOC2(C1)C(=O)N(c1c(C)ccc(C)c1C=CC(=O)O)C2C,30
CC=CC=CNC(=O)CSc1ncn(-c2nnc(C)s2)n1,20
CN(C=CC#N)c1ccccc1C(=O)NN1CCNCC1,20
O=C(C1NCCC1Oc1ccc(-c2cccs2)c(F)c1Cl)N1CCN2CCC3(CCN4CCCCC43)C2C1=O,38
C=CC=CS(=O)(=O)NCC(C)C,11
Cc1ccc(C(=NO)NC2(Cl)C(=O)N(C)c3ccc(NC(=O)NC4CCCC4)cc32)c(Cl)c1C#N,34
C=CN=Cc1nnc(C(=O)NCc2ccco2)cc1C,19
CC1=Nc2c(cnc3[nH]ccc23)C2(O1)C(=O)N(C)Cc1ccc(O)cc12,25
C#C,30
CCOC1CN=C(c2ccc(OCC(O)COC(=O)c3ccccc3)cc2)C1c1ccccc1,33
COC=CC(=CCNCC=CN=COC=CC=C(C)S(N)(=O)=O)OC,24
C=CCCC(C)(C)C(C)C(=O)NC1CCCC23CN4C(N)=NCC4C(CN1C2=O)SCC3OC(C)C,35
C=CC=CC(C)CN1C(=O)c2c(nc3c(c2N)CN(C(=O)c2ccc(Cl)c(C)c2)CC3)C(C)(C)C1=O,35
O=C1NN=C(c2ccccc2)CC(c2cc3c(cc2Cl)OCO3)n2cc(-c3ccccc3)nc21,33
CCOc1cc(S(=O)(=O)N2CCOCC2)cc(C(=O)NCc2cccc(C(F)(F)F)c2)c1F,32
CCCCCCCCOC,9
CS(=O)(=O)Oc1ccc(-c2cccc(NC(=O)c3ccccc3)c2)cc1C(F)F,28
CCCc1nc2ccccc2n1CC(N)=O,15
CCCC(Nc1c(=O)ccnc2ccccc12)c1ccccc1N,23
CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(CCCC(=O)O)s2)cc1,24
COCC1CN(CC(N)CCC(C)(C)O)C2C(=O)NCC13Cc1cccc(Cl)c1S(=O)(=O)C23,32
C=CC=CCOCCOCCNC(NC(=S)Nc1cccc(Br)c1)C(=O)NO,27
Cc1cccc(-c2nc(C(F)(F)F)c(-c3ccco3)n2N)c1C(O)C=CC=CO,28
CC=CC(N)=CC[S+]([O-])CC(N)=O,12
CC=CCN(N)c1ncnc2sccc12,14
NC=CN=CNCc1ccc(C2=NCCN2C(=O)c2ccon2)c(I)c1,25
C=CC(=O)NCCCCCNC1=NC=NC(=CC(N)=NCc2cc(Cl)cc(Br)c2)N1CC,31
N#Cc1c(N)nc(SC(c2cn(Cc3cccnc3)nn2)C2CC2)nc1C1(F)CCCCC1(Cl)Br,34
CCN1C(C#N)=C(N2CCOCC2)Sc2ccc(F)cc21,20
CCCCCOCC=CC=CC(O)COCCCCc1cccc2ccccc12,28
CCOC(O)=CC(CCN1CCOCC1)=C(c1ccccc1)S(=O)(=O)c1cccc(O)c1,31
Cc1cc(=O)oc2cc(NCC(O)c3ccc4ccccc4n3)cc(Nc3ccccc3C=O)c12,34
CCC(C)(C)NC(=O)N1CCC(CCC=CC=COC)(C(N)=O)CC1,24
CC=C(O)C=CC1CCCC2(c3ccnc4c3NC(=O)C4)CC1(C(=O)O)Oc1cc(O)c(C(C)C)cc12,36
N=C(N)NS(=O)(=O)CC=CC=CC(=O)NCCCn1ccnc1,22
Cc1nc(-c2ccc(Cl)c(Cl)c2)c(NC2CC2)n1C(c1cccc(Cl)c1F)S(C)(=O)=O,30
O=[SH](=O)c1ccccc1,27
O=Cc1ccccc1,16
CC=CNC(=O)CNC(=O)CN(C)S(=O)(=O)C=CC=COC,21
CNC(=S)NCC#CC=CN1CCCC1C,15
CCNC(=O)C(C)(C)c1cccc(CC)c1Oc1cc(NC(=O)N2CCN(C(C)=O)CC2)c(F)cc1F,36
CCC1C(=O)N(C2(Cl)C(Cl)C(Cl)(Cl)CC2(Cl)Cl)C(Cl)([SH](Cl)c2ncnc3c(C)cccc23)N1C(C)=O,35
C=CC=CC1C(Oc2ccc(C)nc2C(=O)N2CCOCC2)C(=O)N1c1ccc(C(F)(F)F)cc1OC,36
O=CC=CC=CF,21
C=CC=CC(=O)CCNC(=O)C(CC(C)C)NC(=O)OC1C=CC=CNC1,26
COC1=CCC23OC1(OC(N)(C[N+](C)(C)O)C(=O)[O-])C2(C)CCC1C(CO)C(O)CCC13C.[Cl-],36
C=C1CCC2(C(OC(C)=O)C3CC(C)CC3C2(O)CC)C1(C)C,22
C=CC=CCC(=O)NCN(N=CS(C)(=O)=O)c1ccc(-c2cccc(Br)c2)cc1,28
CC=CC=CC1N(C(=O)C(N)(Cc2ccccc2)C(=O)O)CC(c2ccc(Br)cc2)C12CCCCC2,35
CC=CCCCNCCCC1CCc2ccccc2-n2c1n[nH]c2=S,24
COC=CC=CCCC(=O)CSSCc1ccoc1,18
CC=CC=CNC(=O)CCC=CNc1nc(C(C)C)nn1CC=CC,24
CCCn1c2c(c3cc(C=NNC(=O)c4cccnc4)ccc31)CC(C)CC2,27
Cc1ccc(N=C2C=C(CN)c3cc(C(F)(F)F)ccc32)c(C)c1COCCCNCCO,32
COC=CC=CC=CC=C(Cl)CC(=O)N1CCC(C)CC1,20
OC1CN(CC=C2NC(c3ccncc3)=CS2)CC1NC1CCCCC1,25
O=CO,25
NCCNC(=O)CCOc1ccccc1,14
